dataset,model,metric,best,median,mean,worst
traffic,time-moe_random-reset,CSS_seasonality_pvalue,0.45901639344262296,0.45901639344262296,0.45901639344262296,0.45901639344262296
traffic,time-moe_random-reset,CSS_trend_bal_acc,0.43636363636363634,0.43636363636363634,0.43636363636363634,0.43636363636363634
traffic,time-moe_random-reset,CSS_trend_margin,0.6443747282143388,0.6443747282143388,0.6443747282143388,0.6443747282143388
traffic,time-moe_random-reset,CSS_trend_pvalue,0.6557377049180327,0.6557377049180327,0.6557377049180327,0.6557377049180327
traffic,time-moe_random-reset,CSS_volatility_bal_acc,0.7181818181818183,0.7181818181818183,0.7181818181818183,0.7181818181818183
traffic,time-moe_random-reset,CSS_volatility_margin,0.5980011571194325,0.5980011571194325,0.5980011571194325,0.5980011571194325
traffic,time-moe_random-reset,CSS_volatility_pvalue,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164
traffic,tirex_random-reset,CSS_seasonality_bal_acc,0.5545454545454546,0.5545454545454546,0.5545454545454546,0.5545454545454546
traffic,tirex_random-reset,CSS_seasonality_margin,0.512164083414393,0.512164083414393,0.512164083414393,0.512164083414393
traffic,tirex_random-reset,CSS_seasonality_pvalue,0.26229508196721313,0.26229508196721313,0.26229508196721313,0.26229508196721313
traffic,tirex_random-reset,CSS_trend_bal_acc,0.6045454545454545,0.6045454545454545,0.6045454545454545,0.6045454545454545
traffic,tirex_random-reset,CSS_trend_margin,0.5219734554574552,0.5219734554574552,0.5219734554574552,0.5219734554574552
traffic,tirex_random-reset,CSS_trend_pvalue,0.21311475409836064,0.21311475409836064,0.21311475409836064,0.21311475409836064
traffic,tirex_random-reset,CSS_volatility_bal_acc,0.37727272727272726,0.37727272727272726,0.37727272727272726,0.37727272727272726
traffic,tirex_random-reset,CSS_volatility_margin,0.5269912651329941,0.5269912651329941,0.5269912651329941,0.5269912651329941
traffic,tirex_random-reset,CSS_volatility_pvalue,0.8852459016393442,0.8852459016393442,0.8852459016393442,0.8852459016393442
traffic,uni2ts_random-reset,CSS_seasonality_bal_acc,0.8136363636363637,0.8136363636363637,0.8136363636363637,0.8136363636363637
traffic,uni2ts_random-reset,CSS_seasonality_margin,0.6835389904706682,0.6835389904706682,0.6835389904706682,0.6835389904706682
traffic,uni2ts_random-reset,CSS_seasonality_pvalue,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082
