date,value
2017-02-27,-0.74317217
2017-02-28,0.1359605
2017-03-01,0.11084638
2017-03-02,-0.6358475
2017-03-03,-0.22204334
2017-03-06,0.44971716
2017-03-07,0.15883307
2017-03-08,-0.1692123
2017-03-09,-0.59738487
2017-03-10,-0.0097418185
2017-03-13,0.7509061
2017-03-14,-0.07058303
2017-03-15,0.14479932
2017-03-16,0.4252192
2017-03-17,-0.94824433
2017-03-20,0.0640814
2017-03-21,0.39791662
2017-03-22,-0.45335573
2017-03-23,0.2737164
2017-03-24,0.6766261
2017-03-27,-0.3296336
2017-03-28,-0.2452452
2017-03-29,-0.1529423
2017-03-30,-0.7656782
2017-03-31,0.46574813
2017-04-05,1.1994122
2017-04-06,0.22384934
2017-04-07,0.052257363
2017-04-10,-0.34663132
2017-04-11,0.27550116
2017-04-12,-0.23427106
2017-04-13,0.09581402
2017-04-14,-0.7459343
2017-04-17,-0.20213476
2017-04-18,-0.47482598
2017-04-19,-0.46846777
2017-04-20,0.37091148
2017-04-21,0.10047777
2017-04-24,-0.9476654
2017-04-25,0.21794264
2017-04-26,0.07460937
2017-04-27,0.0053755287
2017-04-28,-0.21453246
2017-05-02,-0.37576115
2017-05-03,-0.38415378
2017-05-04,-0.262636
2017-05-05,-0.60599524
2017-05-08,-0.6597877
2017-05-09,-0.20101397
2017-05-10,-0.4286453
2017-05-11,0.471453
2017-05-12,0.7284479
2017-05-15,0.3292777
2017-05-16,0.7378498
2017-05-17,-0.520008
2017-05-18,-0.3441507
2017-05-19,0.116051935
2017-05-22,0.1590774
2017-05-23,0.30406797
2017-05-24,-0.03509498
2017-05-25,1.5659786
2017-05-26,-0.16793747
2017-05-31,0.2843931
2017-06-01,0.0894505
2017-06-02,-0.3205345
2017-06-05,-0.4881745
2017-06-06,0.5854865
2017-06-07,1.0114281
2017-06-08,0.6491854
2017-06-09,0.34580797
2017-06-12,-0.07876849
